train_059332.jpg,0,7.577503e-01
train_059334.jpg,0,9.241771e-01
train_059349.jpg,0,9.990006e-01
train_059354.jpg,0,8.365251e-01
train_059356.jpg,0,9.712487e-01
train_059357.jpg,0,9.911975e-01
train_059364.jpg,0,9.935682e-01
train_059365.jpg,0,9.998478e-01
train_059367.jpg,0,8.376936e-01
train_059368.jpg,0,9.797777e-01
train_059373.jpg,0,9.579841e-01
train_059380.jpg,0,9.552220e-01
train_059382.jpg,0,9.927568e-01
train_059390.jpg,0,9.619268e-01
train_059398.jpg,0,9.455639e-01
train_059404.jpg,0,9.230329e-01
train_059406.jpg,0,7.848395e-01
train_059407.jpg,0,9.766579e-01
train_059411.jpg,0,9.990076e-01
train_059417.jpg,0,9.636273e-01
train_059419.jpg,0,9.829676e-01
train_059422.jpg,0,9.987937e-01
train_059429.jpg,0,9.989899e-01
train_059430.jpg,0,9.128262e-01
train_059431.jpg,0,8.796772e-01
train_059433.jpg,0,9.699048e-01
train_059434.jpg,0,9.598458e-01
train_059435.jpg,0,8.390105e-01
train_059436.jpg,0,9.647714e-01
train_059444.jpg,0,9.737331e-01
train_059452.jpg,0,8.744679e-01
train_059463.jpg,0,8.686765e-01
train_059475.jpg,21,7.946721e-01
train_059484.jpg,0,9.790371e-01
train_059486.jpg,0,9.883846e-01
train_059487.jpg,0,9.866542e-01
train_059501.jpg,0,9.837679e-01
train_059504.jpg,0,8.477036e-01
train_059505.jpg,0,8.464975e-01
train_059507.jpg,0,8.340513e-01
train_059509.jpg,0,8.995388e-01
train_059518.jpg,0,9.977092e-01
train_059520.jpg,0,9.235904e-01
train_059526.jpg,0,9.518647e-01
train_059536.jpg,0,9.098427e-01
train_059552.jpg,49,9.087899e-01
train_059555.jpg,0,8.841778e-01
train_059566.jpg,0,9.999919e-01
train_059567.jpg,0,9.685320e-01
train_059583.jpg,0,9.307713e-01
train_059587.jpg,0,9.930822e-01
train_059591.jpg,0,9.532109e-01
train_059601.jpg,0,9.734423e-01
train_059610.jpg,0,7.655500e-01
train_059612.jpg,0,9.444961e-01
train_059613.jpg,0,8.588694e-01
train_059614.jpg,0,9.186697e-01
train_059636.jpg,0,9.999555e-01
train_059642.jpg,0,9.974656e-01
train_059651.jpg,0,8.267018e-01
train_059656.jpg,0,8.694177e-01
train_059658.jpg,0,9.989005e-01
train_059661.jpg,0,9.671547e-01
train_059663.jpg,0,9.734839e-01
train_059667.jpg,0,8.486186e-01
train_059685.jpg,0,9.105354e-01
train_059687.jpg,0,9.976426e-01
train_059690.jpg,0,8.489721e-01
train_059692.jpg,0,7.926566e-01
train_059695.jpg,0,7.843121e-01
train_059699.jpg,0,9.214428e-01
train_059715.jpg,0,8.446091e-01
train_059716.jpg,0,9.768380e-01
train_059721.jpg,0,9.225467e-01
train_059724.jpg,0,8.053323e-01
train_059728.jpg,0,9.159165e-01
train_059729.jpg,49,8.774062e-01
train_059730.jpg,0,9.689617e-01
train_059735.jpg,0,9.928889e-01
train_059737.jpg,0,8.401387e-01
train_059740.jpg,0,9.372683e-01
train_059741.jpg,0,8.015210e-01
train_059747.jpg,0,9.358870e-01
train_059758.jpg,0,9.828495e-01
train_059761.jpg,0,8.494328e-01
train_059763.jpg,0,9.993829e-01
train_059772.jpg,86,7.877636e-01
train_059780.jpg,0,9.970120e-01
train_059788.jpg,21,8.425596e-01
train_059793.jpg,0,8.196703e-01
train_059803.jpg,0,9.522117e-01
train_059805.jpg,0,7.666962e-01
train_059807.jpg,0,9.176233e-01
train_059816.jpg,0,9.943873e-01
train_059844.jpg,0,9.203248e-01
train_059845.jpg,0,9.813012e-01
train_059847.jpg,0,9.198383e-01
train_059849.jpg,0,8.843064e-01
train_059859.jpg,0,9.388040e-01
train_059860.jpg,0,9.973950e-01
train_059870.jpg,0,9.105147e-01
train_059878.jpg,0,9.927396e-01
train_059889.jpg,0,9.965445e-01
train_059890.jpg,0,9.716864e-01
train_059891.jpg,0,7.725326e-01
train_059896.jpg,0,9.791171e-01
train_059903.jpg,0,9.977533e-01
train_059904.jpg,0,8.721875e-01
train_059906.jpg,0,9.674754e-01
train_059909.jpg,0,9.689491e-01
train_059923.jpg,0,8.867765e-01
train_059927.jpg,0,7.720032e-01
train_059930.jpg,0,9.674727e-01
train_059940.jpg,0,9.334613e-01
train_059955.jpg,0,9.735501e-01
train_089347.jpg,1,8.322116e-01
train_089349.jpg,1,9.090128e-01
train_089351.jpg,1,9.637469e-01
train_089357.jpg,1,9.559494e-01
train_089360.jpg,1,9.703304e-01
train_089367.jpg,1,9.990915e-01
train_089370.jpg,1,9.077522e-01
train_089375.jpg,156,7.717458e-01
train_089376.jpg,1,9.343703e-01
train_089379.jpg,1,8.514416e-01
train_089380.jpg,1,9.488204e-01
train_089383.jpg,1,7.684938e-01
train_089389.jpg,1,8.831543e-01
train_089390.jpg,1,8.087903e-01
train_089397.jpg,1,9.269193e-01
train_089403.jpg,1,8.648520e-01
train_089406.jpg,1,8.254049e-01
train_089410.jpg,1,8.927481e-01
train_089413.jpg,1,7.681404e-01
train_089415.jpg,1,8.882636e-01
train_089417.jpg,1,8.299679e-01
train_089421.jpg,1,9.477556e-01
train_089424.jpg,1,9.474462e-01
train_089426.jpg,1,9.990374e-01
train_089428.jpg,1,9.993343e-01
train_089429.jpg,1,9.023795e-01
train_089433.jpg,1,9.944708e-01
train_089439.jpg,1,9.057086e-01
train_089442.jpg,1,8.431471e-01
train_089447.jpg,1,7.961814e-01
train_089449.jpg,1,9.932146e-01
train_089450.jpg,1,9.022481e-01
train_089452.jpg,1,9.395357e-01
train_089453.jpg,1,9.930120e-01
train_089457.jpg,1,8.722723e-01
train_089462.jpg,1,8.442084e-01
train_089471.jpg,1,9.870265e-01
train_089473.jpg,1,9.421853e-01
train_089478.jpg,1,9.994809e-01
train_089479.jpg,1,7.590444e-01
train_089480.jpg,1,8.532927e-01
train_089482.jpg,1,8.144227e-01
train_089483.jpg,1,9.656171e-01
train_089486.jpg,1,9.266741e-01
train_089489.jpg,1,9.623816e-01
train_089492.jpg,1,9.915699e-01
train_089496.jpg,1,8.038931e-01
train_089500.jpg,1,9.403561e-01
train_089502.jpg,1,8.796039e-01
train_089507.jpg,1,9.735972e-01
train_089509.jpg,1,9.211025e-01
train_089512.jpg,1,8.487262e-01
train_089522.jpg,1,9.587154e-01
train_089526.jpg,1,7.550102e-01
train_089527.jpg,1,9.934444e-01
train_089528.jpg,1,8.382002e-01
train_089529.jpg,1,9.819762e-01
train_089531.jpg,1,9.861186e-01
train_089532.jpg,1,8.874478e-01
train_089533.jpg,1,9.210756e-01
train_089538.jpg,1,7.777425e-01
train_089539.jpg,1,8.231226e-01
train_089541.jpg,1,7.965840e-01
train_089542.jpg,1,9.734980e-01
train_089543.jpg,1,9.629292e-01
train_089545.jpg,1,9.808052e-01
train_089546.jpg,1,8.889150e-01
train_089547.jpg,1,8.824916e-01
train_089556.jpg,1,8.224488e-01
train_089557.jpg,1,8.618442e-01
train_089558.jpg,1,9.910926e-01
train_089559.jpg,1,9.972255e-01
train_089560.jpg,1,9.906701e-01
train_089563.jpg,1,9.879125e-01
train_089567.jpg,1,7.958237e-01
train_089574.jpg,1,9.929814e-01
train_089582.jpg,1,9.774604e-01
train_089588.jpg,1,9.613661e-01
train_089596.jpg,1,9.860831e-01
train_089598.jpg,1,9.341716e-01
train_089600.jpg,1,9.208995e-01
train_089614.jpg,1,9.927043e-01
train_089616.jpg,1,9.899381e-01
train_089620.jpg,1,9.940916e-01
train_089623.jpg,1,7.627621e-01
train_089626.jpg,1,8.847259e-01
train_089632.jpg,1,9.606323e-01
train_089639.jpg,1,8.705125e-01
train_089644.jpg,1,9.640681e-01
train_089648.jpg,1,7.548422e-01
train_089653.jpg,1,8.984362e-01
train_089662.jpg,1,9.857466e-01
train_089663.jpg,1,8.484578e-01
train_089666.jpg,1,9.859610e-01
train_089670.jpg,1,8.668928e-01
train_089674.jpg,1,8.885561e-01
train_089678.jpg,1,9.007722e-01
train_089682.jpg,1,8.132244e-01
train_089685.jpg,1,9.639620e-01
train_089696.jpg,1,9.564866e-01
train_089697.jpg,1,7.659643e-01
train_089698.jpg,1,8.754267e-01
train_089703.jpg,1,9.175155e-01
train_089707.jpg,1,7.638518e-01
train_089708.jpg,1,8.934005e-01
train_089710.jpg,1,9.965348e-01
train_089716.jpg,1,7.830849e-01
train_089717.jpg,1,7.541772e-01
train_089719.jpg,1,9.242435e-01
train_089725.jpg,1,8.983089e-01
train_089727.jpg,1,8.896919e-01
train_089741.jpg,1,9.845516e-01
train_089742.jpg,1,8.539303e-01
train_089743.jpg,1,8.426288e-01
train_089745.jpg,1,8.037829e-01
train_089748.jpg,1,7.550818e-01
train_089752.jpg,1,9.765890e-01
train_089753.jpg,1,9.968521e-01
train_089756.jpg,1,7.729582e-01
train_089757.jpg,1,9.147070e-01
train_089758.jpg,1,9.811730e-01
train_089759.jpg,1,9.673851e-01
train_089760.jpg,1,8.031253e-01
train_089768.jpg,1,9.626341e-01
train_089771.jpg,1,9.576275e-01
train_089778.jpg,1,7.507790e-01
train_089788.jpg,1,8.300033e-01
train_089790.jpg,1,9.990137e-01
train_089799.jpg,1,8.010742e-01
train_089800.jpg,1,8.331671e-01
train_089803.jpg,1,9.805585e-01
train_089811.jpg,1,9.343569e-01
train_089819.jpg,1,8.043398e-01
train_089821.jpg,1,8.034132e-01
train_089823.jpg,1,8.983284e-01
train_089826.jpg,1,7.736763e-01
train_089829.jpg,1,9.756702e-01
train_089838.jpg,1,9.116895e-01
train_089843.jpg,1,8.877114e-01
train_089846.jpg,1,7.646991e-01
train_089848.jpg,1,9.697612e-01
train_089850.jpg,1,8.709117e-01
train_089851.jpg,1,8.488232e-01
train_089852.jpg,1,9.799821e-01
train_089856.jpg,1,8.555357e-01
train_089857.jpg,1,9.265857e-01
train_089860.jpg,1,9.210748e-01
train_089862.jpg,1,7.946816e-01
train_062356.jpg,195,8.804007e-01
train_062386.jpg,2,8.503807e-01
train_062448.jpg,2,7.920322e-01
train_062489.jpg,1,9.081995e-01
train_062578.jpg,2,8.315782e-01
train_062579.jpg,2,8.913517e-01
train_062620.jpg,2,9.190883e-01
train_062681.jpg,2,7.578337e-01
train_062737.jpg,2,8.242414e-01
train_062764.jpg,2,8.179293e-01
train_062779.jpg,2,7.715394e-01
train_062795.jpg,2,8.520596e-01
train_062796.jpg,2,7.710127e-01
train_067034.jpg,3,7.711186e-01
train_067036.jpg,3,9.142120e-01
train_067040.jpg,3,8.702366e-01
train_067041.jpg,3,9.197556e-01
train_067052.jpg,189,8.089364e-01
train_067057.jpg,3,9.830948e-01
train_067066.jpg,3,8.382294e-01
train_067097.jpg,3,8.845659e-01
train_067098.jpg,3,7.584630e-01
train_067100.jpg,3,9.785228e-01
train_067119.jpg,3,8.929506e-01
train_067129.jpg,3,8.879579e-01
train_067139.jpg,3,8.924338e-01
train_067145.jpg,3,9.066541e-01
train_067154.jpg,3,9.784892e-01
train_067164.jpg,3,8.803336e-01
