train_059636.jpg;0;0,9999723
train_059896.jpg;0;0,9995968
train_059422.jpg;0;0,9989728
train_059860.jpg;0;0,9988092
train_059566.jpg;0;0,9984514
train_059429.jpg;0;0,9979872
train_059816.jpg;0;0,9979433
train_059658.jpg;0;0,9978089
train_059364.jpg;0;0,9975914
train_059390.jpg;0;0,9970546
train_059365.jpg;0;0,9968103
train_059687.jpg;0;0,996523
train_059642.jpg;0;0,9951792
train_059518.jpg;0;0,9942763
train_059601.jpg;0;0,9920226
train_059903.jpg;0;0,9907244
train_059411.jpg;0;0,9905604
train_059368.jpg;0;0,9897465
train_059520.jpg;0;0,9895913
train_059382.jpg;0;0,9886597
train_059747.jpg;0;0,9753802
train_059724.jpg;0;0,9734262
train_059763.jpg;0;0,9731867
train_059845.jpg;0;0,9682208
train_059349.jpg;0;0,9681065
train_059509.jpg;0;0,9616982
train_059587.jpg;0;0,9586409
train_059433.jpg;0;0,9570178
train_059685.jpg;0;0,9532795
train_059890.jpg;0;0,9530821
train_059682.jpg;0;0,9520872
train_059692.jpg;0;0,9470781
train_059735.jpg;0;0,943523
train_059350.jpg;0;0,9409791
train_059334.jpg;0;0,937438
train_059514.jpg;0;0,9370506
train_059730.jpg;0;0,9369423
train_059879.jpg;0;0,9289805
train_059373.jpg;0;0,9280598
train_059878.jpg;0;0,9223443
train_059493.jpg;0;0,9220783
train_059354.jpg;0;0,9194191
train_059780.jpg;0;0,9110043
train_059507.jpg;0;0,9068894
train_059663.jpg;0;0,9062394
train_059849.jpg;0;0,9038821
train_059407.jpg;0;0,9019336
train_059417.jpg;0;0,8918248
train_059955.jpg;0;0,8898388
train_059930.jpg;0;0,8879641
train_059803.jpg;0;0,8834224
train_059613.jpg;0;0,882935
train_059651.jpg;0;0,8798752
train_059434.jpg;0;0,8768637
train_059716.jpg;0;0,874592
train_059357.jpg;0;0,8725842
train_059380.jpg;0;0,8683093
train_059758.jpg;0;0,8642072
train_059859.jpg;0;0,8627948
train_059807.jpg;0;0,8601847
train_041646.jpg;0;0,8600491
train_098202.jpg;0;0,857557
train_059345.jpg;0;0,8559379
train_059786.jpg;0;0,855468
train_110542.jpg;0;0,8350716
train_059402.jpg;0;0,8321885
train_059591.jpg;0;0,8300992
train_059614.jpg;0;0,8276423
train_059889.jpg;0;0,8265585
train_059398.jpg;0;0,815015
train_059721.jpg;0;0,8116944
train_059628.jpg;0;0,8116705
train_059610.jpg;0;0,8042471
train_059430.jpg;0;0,8039661
train_059391.jpg;0;0,8013211
train_059394.jpg;0;0,8003213
train_059690.jpg;0;0,7994605
train_059444.jpg;0;0,7932367
train_059831.jpg;0;0,7885942
train_059733.jpg;0;0,7878582
train_059906.jpg;0;0,7830319
train_059356.jpg;0;0,7775831
train_059640.jpg;0;0,7761732
train_059740.jpg;0;0,7537767
train_059711.jpg;0;0,753114
train_059578.jpg;0;0,7523369
train_059536.jpg;0;0,7515191
train_059805.jpg;0;0,7487502
train_059637.jpg;0;0,7412623
train_059699.jpg;0;0,7387374
train_059404.jpg;0;0,7375931
train_059484.jpg;0;0,7370298
train_015156.jpg;0;0,7365195
train_059847.jpg;0;0,7336486
train_059423.jpg;0;0,7276484
train_059909.jpg;0;0,7214925
train_059583.jpg;0;0,7204474
train_059848.jpg;0;0,7200475
train_059771.jpg;0;0,7196661
train_059590.jpg;0;0,718935
train_059600.jpg;0;0,7150207
